TempIndex,ItemNumber,StationeryType,StationeryName,ReorderLevel,ReorderQty,UOM,Price,SupplierName,Dates,RequisitionQuantity,TotalPrice
40,H033 ,Puncher ,Hole Puncher Adjustable ,50,20,Each ,15.3,CHEAP,"Wednesday, January 2, 2019",3,489.6
71,S041 ,Tape ,Scotch Tape Dispenser ,50,20,Each ,2.3,LOTCASH,"Wednesday, January 2, 2019",19,441.6
63,P043 ,Pen ,Pencil 2B with Eraser End ,100,50,Dozen ,1.8,FANTASTIC,"Wednesday, January 2, 2019",39,702
38,H031 ,Puncher ,Hole Puncher 2 holes ,50,20,Each ,10.2,CHEAP,"Wednesday, January 2, 2019",2,224.4
56,P036 ,Pen ,Pen Transparency Permanent ,100,50,Packet ,6,OMEGA,"Wednesday, January 2, 2019",30,1770
76,S020 ,Stapler ,Stapler No. 28 ,50,20,Each ,3.6,CHEAP,"Wednesday, January 2, 2019",4,158.4
47,P016 ,Pad ,Pad Postit Memo 34inchx2inch ,100,60,Packet ,6.2,ISS,"Wednesday, January 2, 2019",17,1078.8
17,E030 ,Exercise ,Exercise Book 100 pg ,100,50,Each ,0.22,OMEGA,"Wednesday, January 2, 2019",47,103.4
57,P037 ,Pen ,Pen Transparency Soluble ,100,50,Packet ,6,LOTCASH,"Wednesday, January 2, 2019",8,450
11,E005 ,Envelope ,Envelope White 3inchx6inch ,600,400,Each ,1,ISS,"Wednesday, January 2, 2019",108,1080
35,H012 ,Pen ,Highlighter Green ,100,80,Box ,5.6,WOW,"Wednesday, January 2, 2019",12,672
15,E020 ,Eraser ,Eraser hard ,50,20,Each ,0.4,LOTCASH,"Wednesday, January 2, 2019",7,28
32,F034 ,File ,Folder Plastic Pink ,200,150,Each ,4,RANDOM,"Wednesday, January 2, 2019",50,1980
19,E032 ,Exercise ,Exercise Book A4 Hardcover 100 pg ,100,50,Each ,0.21,WOW,"Wednesday, January 2, 2019",42,88.2
70,S040 ,Tape ,Scotch Tape ,50,20,Each ,1.2,OMEGA,"Wednesday, January 2, 2019",8,100.8
8,E002 ,Envelope ,Envelope Brown 3inchx6inch w Window ,600,400,Each ,1.1,OMEGA,"Wednesday, January 2, 2019",272,2992
7,E001 ,Envelope ,Envelope Brown 3inchx6inch ,600,400,Each ,1,ISS,"Wednesday, January 2, 2019",392,3920
64,P044 ,Pen ,Pencil 4H ,100,50,Dozen ,2.3,APLHA,"Wednesday, January 2, 2019",40,920
61,P041 ,Pen ,Pen Whiteboard Marker Red ,100,50,Box ,7.2,FANTASTIC,"Wednesday, January 2, 2019",37,2664
86,T023 ,Tparency ,Transparency Red ,100,200,Box ,1.4,LOTCASH,"Wednesday, January 2, 2019",94,1316
78,S022 ,Stapler ,Stapler No. 28 ,50,20,Box ,3.6,APLHA,"Wednesday, January 2, 2019",9,331.2
88,T025 ,Tparency ,Transparency Cover 3M ,500,400,Box ,1.4,FIEND,"Wednesday, January 2, 2019",396,5544
83,T020 ,Tparency ,Transparency Blue ,100,200,Box ,1.4,FANTASTIC,"Wednesday, January 2, 2019",182,2548
13,E007 ,Envelope ,Envelope White 5inchx7inch ,600,400,Each ,1.6,APLHA,"Wednesday, January 2, 2019",300,4800
70,S040 ,Tape ,Scotch Tape ,50,20,Each ,1.2,OMEGA,"Wednesday, January 2, 2019",18,218.4
6,C006 ,Clip ,Clips Paper Small ,50,30,Box ,1.2,BANES,"Wednesday, January 2, 2019",14,162
9,E003 ,Envelope ,Envelope Brown 5inchx7inch ,600,400,Each ,1.6,LOTCASH,"Wednesday, January 2, 2019",308,4928
73,S010 ,Shorthand ,Shorthand Book 100 pg ,100,80,Each ,0.5,FANTASTIC,"Wednesday, January 2, 2019",19,96
85,T022 ,Tparency ,Transparency Green ,100,200,Box ,1.4,LOTCASH,"Wednesday, January 2, 2019",144,2016
7,E001 ,Envelope ,Envelope Brown 3inchx6inch ,600,400,Each ,1,ISS,"Wednesday, January 2, 2019",392,3920
71,S041 ,Tape ,Scotch Tape Dispenser ,50,20,Each ,2.3,LOTCASH,"Wednesday, January 2, 2019",12,266.8
8,E002 ,Envelope ,Envelope Brown 3inchx6inch w Window ,600,400,Each ,1.1,OMEGA,"Wednesday, January 2, 2019",148,1628
49,P021 ,Paper ,Paper Photostat A4 ,500,500,Box ,8,WOW,"Wednesday, January 2, 2019",170,13600
42,P011 ,Pad ,Pad Postit Memo 12inchx1inch ,100,60,Packet ,3.4,CHEAP,"Wednesday, January 2, 2019",22,754.8
16,E021 ,Eraser ,Eraser soft ,50,20,Each ,0.3,FIEND,"Wednesday, January 2, 2019",11,34.2
60,P040 ,Pen ,Pen Whiteboard Marker Green ,100,50,Box ,7.2,FANTASTIC,"Wednesday, January 2, 2019",29,2052
69,S100 ,Scissors ,Scissors ,50,20,Each ,4,LOTCASH,"Wednesday, January 2, 2019",17,696
72,S101 ,Sharpener ,Sharpener ,50,20,Each ,1,APLHA,"Wednesday, January 2, 2019",6,58
74,S011 ,Shorthand ,Shorthand Book 120 pg ,100,80,Each ,0.6,ISS,"Wednesday, January 2, 2019",28,168
6,C006 ,Clip ,Clips Paper Small ,50,30,Box ,1.2,BANES,"Wednesday, January 2, 2019",21,255.6
37,H014 ,Pen ,Highlighter Yellow ,100,80,Box ,5.6,BANES,"Wednesday, January 2, 2019",13,716.8
3,C003 ,Clip ,Clips Double 34inch ,50,30,Dozen ,0.9,RANDOM,"Wednesday, January 2, 2019",14,124.2
37,H014 ,Pen ,Highlighter Yellow ,100,80,Box ,5.6,BANES,"Wednesday, January 2, 2019",48,2688
57,P037 ,Pen ,Pen Transparency Soluble ,100,50,Packet ,6,LOTCASH,"Wednesday, January 2, 2019",50,3000
54,P034 ,Pen ,Pen Felt Tip Blue ,100,50,Dozen ,2.5,APLHA,"Wednesday, January 2, 2019",14,337.5
42,P011 ,Pad ,Pad Postit Memo 12inchx1inch ,100,60,Packet ,3.4,CHEAP,"Wednesday, January 2, 2019",41,1387.2
41,P010 ,Pad ,Pad Postit Memo 1inchx2inch ,100,60,Packet ,4.5,CHEAP,"Wednesday, January 2, 2019",9,405
70,S040 ,Tape ,Scotch Tape ,50,20,Each ,1.2,OMEGA,"Wednesday, January 2, 2019",20,237.6
39,H032 ,Puncher ,Hole Puncher 3 holes ,50,20,Each ,12.6,CHEAP,"Wednesday, January 2, 2019",3,403.2
63,P043 ,Pen ,Pencil 2B with Eraser End ,100,50,Dozen ,1.8,FANTASTIC,"Wednesday, January 2, 2019",17,297
8,E002 ,Envelope ,Envelope Brown 3inchx6inch w Window ,600,400,Each ,1.1,OMEGA,"Wednesday, January 2, 2019",112,1232
52,P032 ,Pen ,Pen Ballpoint Red ,100,50,Dozen ,2.5,CHEAP,"Wednesday, January 2, 2019",27,675
87,T024 ,Tparency ,Transparency Reverse Blue ,100,200,Box ,1.4,FANTASTIC,"Wednesday, January 2, 2019",118,1652
82,T003 ,Tacks ,Thumb Tacks Small ,10,10,Box ,1,LOTCASH,"Thursday, January 3, 2019",6,57
16,E021 ,Eraser ,Eraser soft ,50,20,Each ,0.3,FIEND,"Thursday, January 3, 2019",3,8.4
76,S020 ,Stapler ,Stapler No. 28 ,50,20,Each ,3.6,CHEAP,"Thursday, January 3, 2019",18,633.6
20,E033 ,Exercise ,Exercise Book A4 Hardcover 120 pg ,100,50,Each ,0.22,BANES,"Thursday, January 3, 2019",40,88
71,S041 ,Tape ,Scotch Tape Dispenser ,50,20,Each ,2.3,LOTCASH,"Thursday, January 3, 2019",9,207
68,R001 ,Ruler ,Ruler 6inch ,50,20,Dozen ,2.5,APLHA,"Thursday, January 3, 2019",4,95
45,P014 ,Pad ,Pad Postit Memo 2inchx4inch ,100,60,Packet ,6.2,APLHA,"Thursday, January 3, 2019",22,1339.2
35,H012 ,Pen ,Highlighter Green ,100,80,Box ,5.6,WOW,"Thursday, January 3, 2019",74,4121.6
25,F021 ,File ,File-Blue Plain ,200,100,Each ,2.3,ISS,"Thursday, January 3, 2019",23,529
80,T001 ,Tacks ,Thumb Tacks Large ,10,10,Box ,2,BANES,"Thursday, January 3, 2019",7,132
58,P038 ,Pen ,Pen Whiteboard Marker Black ,100,50,Box ,7.2,BANES,"Thursday, January 3, 2019",43,3096
14,E008 ,Envelope ,Envelope White 5inchx7inch w Window ,600,400,Each ,1.7,BANES,"Thursday, January 3, 2019",352,5984
61,P041 ,Pen ,Pen Whiteboard Marker Red ,100,50,Box ,7.2,FANTASTIC,"Thursday, January 3, 2019",41,2916
27,F023 ,File ,File-Brown wo Logo ,200,150,Each ,2.1,APLHA,"Thursday, January 3, 2019",62,1291.5
78,S022 ,Stapler ,Stapler No. 28 ,50,20,Box ,3.6,APLHA,"Thursday, January 3, 2019",10,345.6
78,S022 ,Stapler ,Stapler No. 28 ,50,20,Box ,3.6,APLHA,"Thursday, January 3, 2019",12,424.8
18,E031 ,Exercise ,Exercise Book 120 pg ,100,50,Each ,0.26,BANES,"Thursday, January 3, 2019",13,32.5
4,C004 ,Clip ,Clips Paper Large ,50,30,Box ,2,APLHA,"Thursday, January 3, 2019",8,162
60,P040 ,Pen ,Pen Whiteboard Marker Green ,100,50,Box ,7.2,FANTASTIC,"Thursday, January 3, 2019",33,2376
61,P041 ,Pen ,Pen Whiteboard Marker Red ,100,50,Box ,7.2,FANTASTIC,"Thursday, January 3, 2019",24,1728
35,H012 ,Pen ,Highlighter Green ,100,80,Box ,5.6,WOW,"Thursday, January 3, 2019",36,2016
70,S040 ,Tape ,Scotch Tape ,50,20,Each ,1.2,OMEGA,"Thursday, January 3, 2019",4,43.2
77,S021 ,Stapler ,Stapler No. 36 ,50,20,Each ,3.9,FIEND,"Thursday, January 3, 2019",3,132.6
70,S040 ,Tape ,Scotch Tape ,50,20,Each ,1.2,OMEGA,"Thursday, January 3, 2019",7,88.8
38,H031 ,Puncher ,Hole Puncher 2 holes ,50,20,Each ,10.2,CHEAP,"Thursday, January 3, 2019",18,1815.6
7,E001 ,Envelope ,Envelope Brown 3inchx6inch ,600,400,Each ,1,ISS,"Thursday, January 3, 2019",232,2320
9,E003 ,Envelope ,Envelope Brown 5inchx7inch ,600,400,Each ,1.6,LOTCASH,"Thursday, January 3, 2019",112,1792
1,C001 ,Clip ,Clips Double 1inch ,50,30,Dozen ,1,FIEND,"Thursday, January 3, 2019",22,222
51,P031 ,Pen ,Pen Ballpoint Blue ,100,50,Dozen ,2.5,OMEGA,"Thursday, January 3, 2019",20,487.5
75,S012 ,Shorthand ,Shorthand Book 80 pg ,100,80,Each ,0.4,BANES,"Thursday, January 3, 2019",72,288
79,S023 ,Stapler ,Stapler No. 36 ,50,20,Box ,3.9,OMEGA,"Thursday, January 3, 2019",17,670.8
36,H013 ,Pen ,Highlighter Pink ,100,80,Box ,5.6,WOW,"Thursday, January 3, 2019",10,582.4
17,E030 ,Exercise ,Exercise Book 100 pg ,100,50,Each ,0.22,OMEGA,"Thursday, January 3, 2019",26,56.1
44,P013 ,Pad ,Pad Postit Memo 2inchx3inch ,100,60,Packet ,5.6,FANTASTIC,"Thursday, January 3, 2019",23,1276.8
2,C002 ,Clip ,Clips Double 2inch ,50,30,Dozen ,1.2,BANES,"Thursday, January 3, 2019",23,277.2
35,H012 ,Pen ,Highlighter Green ,100,80,Box ,5.6,WOW,"Thursday, January 3, 2019",29,1612.8
80,T001 ,Tacks ,Thumb Tacks Large ,10,10,Box ,2,BANES,"Thursday, January 3, 2019",3,52
64,P044 ,Pen ,Pencil 4H ,100,50,Dozen ,2.3,APLHA,"Thursday, January 3, 2019",41,931.5
67,R002 ,Ruler ,Ruler 12inch ,50,20,Dozen ,3.5,FANTASTIC,"Thursday, January 3, 2019",20,693
47,P016 ,Pad ,Pad Postit Memo 34inchx2inch ,100,60,Packet ,6.2,ISS,"Thursday, January 3, 2019",45,2790
13,E007 ,Envelope ,Envelope White 5inchx7inch ,600,400,Each ,1.6,APLHA,"Thursday, January 3, 2019",100,1600
50,P030 ,Pen ,Pen Ballpoint Black ,100,50,Dozen ,2.5,RANDOM,"Thursday, January 3, 2019",33,825
59,P039 ,Pen ,Pen Whiteboard Marker Blue ,100,50,Box ,7.2,RANDOM,"Thursday, January 3, 2019",30,2124
7,E001 ,Envelope ,Envelope Brown 3inchx6inch ,600,400,Each ,1,ISS,"Thursday, January 3, 2019",360,3600
45,P014 ,Pad ,Pad Postit Memo 2inchx4inch ,100,60,Packet ,6.2,APLHA,"Thursday, January 3, 2019",29,1822.8
1,C001 ,Clip ,Clips Double 1inch ,50,30,Dozen ,1,FIEND,"Thursday, January 3, 2019",23,231
75,S012 ,Shorthand ,Shorthand Book 80 pg ,100,80,Each ,0.4,BANES,"Thursday, January 3, 2019",33,131.2
77,S021 ,Stapler ,Stapler No. 36 ,50,20,Each ,3.9,FIEND,"Thursday, January 3, 2019",15,585
62,P042 ,Pen ,Pencil 2B ,100,50,Dozen ,1.2,CHEAP,"Thursday, January 3, 2019",18,216
32,F034 ,File ,Folder Plastic Pink ,200,150,Each ,4,RANDOM,"Thursday, January 3, 2019",30,1200
9,E003 ,Envelope ,Envelope Brown 5inchx7inch ,600,400,Each ,1.6,LOTCASH,"Thursday, January 3, 2019",340,5440
1,C001 ,Clip ,Clips Double 1inch ,50,30,Dozen ,1,FIEND,"Thursday, January 3, 2019",22,216
88,T025 ,Tparency ,Transparency Cover 3M ,500,400,Box ,1.4,FIEND,"Thursday, January 3, 2019",176,2464
52,P032 ,Pen ,Pen Ballpoint Red ,100,50,Dozen ,2.5,CHEAP,"Thursday, January 3, 2019",18,450
5,C005 ,Clip ,Clips Paper Medium ,50,30,Box ,1.5,APLHA,"Thursday, January 3, 2019",10,144
49,P021 ,Paper ,Paper Photostat A4 ,500,500,Box ,8,WOW,"Thursday, January 3, 2019",315,25200
61,P041 ,Pen ,Pen Whiteboard Marker Red ,100,50,Box ,7.2,FANTASTIC,"Thursday, January 3, 2019",20,1440
52,P032 ,Pen ,Pen Ballpoint Red ,100,50,Dozen ,2.5,CHEAP,"Thursday, January 3, 2019",41,1025
89,T100 ,Tray ,Trays InOut ,20,10,Set ,6,CHEAP,"Thursday, January 3, 2019",9,510
21,E034 ,Exercise ,Exercise Book A4 Hardcover 200 pg ,100,50,Each ,0.27,BANES,"Thursday, January 3, 2019",46,122.85
22,E035 ,Exercise ,Exercise Book Hardcover 100 pg ,100,50,Each ,0.5,BANES,"Thursday, January 3, 2019",16,77.5
82,T003 ,Tacks ,Thumb Tacks Small ,10,10,Box ,1,LOTCASH,"Thursday, January 3, 2019",7,66
1,C001 ,Clip ,Clips Double 1inch ,50,30,Dozen ,1,FIEND,"Thursday, January 3, 2019",29,294
27,F023 ,File ,File-Brown wo Logo ,200,150,Each ,2.1,APLHA,"Thursday, January 3, 2019",138,2898
23,E036 ,Exercise ,Exercise Book Hardcover 120 pg ,100,50,Each ,0.56,ISS,"Thursday, January 3, 2019",41,229.6
26,F022 ,File ,File-Blue with Logo ,200,100,Each ,2.3,WOW,"Thursday, January 3, 2019",78,1794
4,C004 ,Clip ,Clips Paper Large ,50,30,Box ,2,APLHA,"Thursday, January 3, 2019",28,564
38,H031 ,Puncher ,Hole Puncher 2 holes ,50,20,Each ,10.2,CHEAP,"Friday, January 4, 2019",17,1754.4
49,P021 ,Paper ,Paper Photostat A4 ,500,500,Box ,8,WOW,"Friday, January 4, 2019",400,32000
60,P040 ,Pen ,Pen Whiteboard Marker Green ,100,50,Box ,7.2,FANTASTIC,"Friday, January 4, 2019",35,2484
77,S021 ,Stapler ,Stapler No. 36 ,50,20,Each ,3.9,FIEND,"Friday, January 4, 2019",7,280.8
24,F020 ,File ,File Separator ,100,50,Set ,2,OMEGA,"Friday, January 4, 2019",9,180
21,E034 ,Exercise ,Exercise Book A4 Hardcover 200 pg ,100,50,Each ,0.27,BANES,"Friday, January 4, 2019",27,71.55
26,F022 ,File ,File-Blue with Logo ,200,100,Each ,2.3,WOW,"Friday, January 4, 2019",16,368
20,E033 ,Exercise ,Exercise Book A4 Hardcover 120 pg ,100,50,Each ,0.22,BANES,"Friday, January 4, 2019",46,100.1
22,E035 ,Exercise ,Exercise Book Hardcover 100 pg ,100,50,Each ,0.5,BANES,"Friday, January 4, 2019",36,180
17,E030 ,Exercise ,Exercise Book 100 pg ,100,50,Each ,0.22,OMEGA,"Friday, January 4, 2019",20,44
60,P040 ,Pen ,Pen Whiteboard Marker Green ,100,50,Box ,7.2,FANTASTIC,"Friday, January 4, 2019",38,2700
4,C004 ,Clip ,Clips Paper Large ,50,30,Box ,2,APLHA,"Friday, January 4, 2019",8,150
20,E033 ,Exercise ,Exercise Book A4 Hardcover 120 pg ,100,50,Each ,0.22,BANES,"Friday, January 4, 2019",15,33
30,F032 ,File ,Folder Plastic Clear ,200,150,Each ,4,BANES,"Friday, January 4, 2019",141,5640
22,E035 ,Exercise ,Exercise Book Hardcover 100 pg ,100,50,Each ,0.5,BANES,"Friday, January 4, 2019",19,95
89,T100 ,Tray ,Trays InOut ,20,10,Set ,6,CHEAP,"Friday, January 4, 2019",5,282
41,P010 ,Pad ,Pad Postit Memo 1inchx2inch ,100,60,Packet ,4.5,CHEAP,"Friday, January 4, 2019",10,459
82,T003 ,Tacks ,Thumb Tacks Small ,10,10,Box ,1,LOTCASH,"Friday, January 4, 2019",9,93
42,P011 ,Pad ,Pad Postit Memo 12inchx1inch ,100,60,Packet ,3.4,CHEAP,"Friday, January 4, 2019",16,550.8
73,S010 ,Shorthand ,Shorthand Book 100 pg ,100,80,Each ,0.5,FANTASTIC,"Friday, January 4, 2019",31,156
88,T025 ,Tparency ,Transparency Cover 3M ,500,400,Box ,1.4,FIEND,"Friday, January 4, 2019",288,4032
15,E020 ,Eraser ,Eraser hard ,50,20,Each ,0.4,LOTCASH,"Friday, January 4, 2019",5,21.6
89,T100 ,Tray ,Trays InOut ,20,10,Set ,6,CHEAP,"Friday, January 4, 2019",5,288
30,F032 ,File ,Folder Plastic Clear ,200,150,Each ,4,BANES,"Friday, January 4, 2019",60,2400
70,S040 ,Tape ,Scotch Tape ,50,20,Each ,1.2,OMEGA,"Friday, January 4, 2019",12,141.6
50,P030 ,Pen ,Pen Ballpoint Black ,100,50,Dozen ,2.5,RANDOM,"Friday, January 4, 2019",48,1200
67,R002 ,Ruler ,Ruler 12inch ,50,20,Dozen ,3.5,FANTASTIC,"Friday, January 4, 2019",11,385
35,H012 ,Pen ,Highlighter Green ,100,80,Box ,5.6,WOW,"Friday, January 4, 2019",14,761.6
65,P045 ,Pen ,Pencil B ,100,50,Dozen ,1,LOTCASH,"Friday, January 4, 2019",18,175
26,F022 ,File ,File-Blue with Logo ,200,100,Each ,2.3,WOW,"Friday, January 4, 2019",69,1587
69,S100 ,Scissors ,Scissors ,50,20,Each ,4,LOTCASH,"Friday, January 4, 2019",13,504
56,P036 ,Pen ,Pen Transparency Permanent ,100,50,Packet ,6,OMEGA,"Friday, January 4, 2019",16,960
21,E034 ,Exercise ,Exercise Book A4 Hardcover 200 pg ,100,50,Each ,0.27,BANES,"Friday, January 4, 2019",21,56.7
40,H033 ,Puncher ,Hole Puncher Adjustable ,50,20,Each ,15.3,CHEAP,"Friday, January 4, 2019",20,3060
63,P043 ,Pen ,Pencil 2B with Eraser End ,100,50,Dozen ,1.8,FANTASTIC,"Friday, January 4, 2019",46,819
20,E033 ,Exercise ,Exercise Book A4 Hardcover 120 pg ,100,50,Each ,0.22,BANES,"Friday, January 4, 2019",45,97.9
78,S022 ,Stapler ,Stapler No. 28 ,50,20,Box ,3.6,APLHA,"Friday, January 4, 2019",7,244.8
54,P034 ,Pen ,Pen Felt Tip Blue ,100,50,Dozen ,2.5,APLHA,"Friday, January 4, 2019",11,275
66,P046 ,Pen ,Pencil B with Eraser End ,100,50,Dozen ,1.2,LOTCASH,"Friday, January 4, 2019",16,186
79,S023 ,Stapler ,Stapler No. 36 ,50,20,Box ,3.9,OMEGA,"Friday, January 4, 2019",10,374.4
67,R002 ,Ruler ,Ruler 12inch ,50,20,Dozen ,3.5,FANTASTIC,"Friday, January 4, 2019",7,259
35,H012 ,Pen ,Highlighter Green ,100,80,Box ,5.6,WOW,"Friday, January 4, 2019",14,806.4
4,C004 ,Clip ,Clips Paper Large ,50,30,Box ,2,APLHA,"Friday, January 4, 2019",12,234
56,P036 ,Pen ,Pen Transparency Permanent ,100,50,Packet ,6,OMEGA,"Friday, January 4, 2019",40,2370
27,F023 ,File ,File-Brown wo Logo ,200,150,Each ,2.1,APLHA,"Friday, January 4, 2019",54,1134
36,H013 ,Pen ,Highlighter Pink ,100,80,Box ,5.6,WOW,"Friday, January 4, 2019",58,3270.4
67,R002 ,Ruler ,Ruler 12inch ,50,20,Dozen ,3.5,FANTASTIC,"Friday, January 4, 2019",11,385
38,H031 ,Puncher ,Hole Puncher 2 holes ,50,20,Each ,10.2,CHEAP,"Friday, January 4, 2019",6,652.8
40,H033 ,Puncher ,Hole Puncher Adjustable ,50,20,Each ,15.3,CHEAP,"Friday, January 4, 2019",17,2631.6
5,C005 ,Clip ,Clips Paper Medium ,50,30,Box ,1.5,APLHA,"Friday, January 4, 2019",29,432
2,C002 ,Clip ,Clips Double 2inch ,50,30,Dozen ,1.2,BANES,"Friday, January 4, 2019",17,201.6
45,P014 ,Pad ,Pad Postit Memo 2inchx4inch ,100,60,Packet ,6.2,APLHA,"Friday, January 4, 2019",42,2604
79,S023 ,Stapler ,Stapler No. 36 ,50,20,Box ,3.9,OMEGA,"Friday, January 4, 2019",20,780
14,E008 ,Envelope ,Envelope White 5inchx7inch w Window ,600,400,Each ,1.7,BANES,"Friday, January 4, 2019",152,2584
19,E032 ,Exercise ,Exercise Book A4 Hardcover 100 pg ,100,50,Each ,0.21,WOW,"Friday, January 4, 2019",23,47.25
4,C004 ,Clip ,Clips Paper Large ,50,30,Box ,2,APLHA,"Friday, January 4, 2019",10,192
14,E008 ,Envelope ,Envelope White 5inchx7inch w Window ,600,400,Each ,1.7,BANES,"Friday, January 4, 2019",352,5984
22,E035 ,Exercise ,Exercise Book Hardcover 100 pg ,100,50,Each ,0.5,BANES,"Friday, January 4, 2019",37,182.5
22,E035 ,Exercise ,Exercise Book Hardcover 100 pg ,100,50,Each ,0.5,BANES,"Monday, January 7, 2019",44,217.5
24,F020 ,File ,File Separator ,100,50,Set ,2,OMEGA,"Monday, January 7, 2019",40,790
33,F035 ,File ,Folder Plastic Yellow ,200,150,Each ,4,APLHA,"Monday, January 7, 2019",102,4080
86,T023 ,Tparency ,Transparency Red ,100,200,Box ,1.4,LOTCASH,"Monday, January 7, 2019",80,1120
52,P032 ,Pen ,Pen Ballpoint Red ,100,50,Dozen ,2.5,CHEAP,"Monday, January 7, 2019",47,1162.5
34,H011 ,Pen ,Highlighter Blue ,100,80,Box ,5.6,OMEGA,"Monday, January 7, 2019",12,672
37,H014 ,Pen ,Highlighter Yellow ,100,80,Box ,5.6,BANES,"Monday, January 7, 2019",76,4256
17,E030 ,Exercise ,Exercise Book 100 pg ,100,50,Each ,0.22,OMEGA,"Monday, January 7, 2019",30,64.9
37,H014 ,Pen ,Highlighter Yellow ,100,80,Box ,5.6,BANES,"Monday, January 7, 2019",42,2374.4
77,S021 ,Stapler ,Stapler No. 36 ,50,20,Each ,3.9,FIEND,"Monday, January 7, 2019",19,748.8
47,P016 ,Pad ,Pad Postit Memo 34inchx2inch ,100,60,Packet ,6.2,ISS,"Monday, January 7, 2019",14,892.8
57,P037 ,Pen ,Pen Transparency Soluble ,100,50,Packet ,6,LOTCASH,"Monday, January 7, 2019",11,630
47,P016 ,Pad ,Pad Postit Memo 34inchx2inch ,100,60,Packet ,6.2,ISS,"Monday, January 7, 2019",46,2864.4
68,R001 ,Ruler ,Ruler 6inch ,50,20,Dozen ,2.5,APLHA,"Monday, January 7, 2019",10,255
57,P037 ,Pen ,Pen Transparency Soluble ,100,50,Packet ,6,LOTCASH,"Monday, January 7, 2019",11,660
11,E005 ,Envelope ,Envelope White 3inchx6inch ,600,400,Each ,1,ISS,"Monday, January 7, 2019",360,3600
55,P035 ,Pen ,Pen Felt Tip Red ,100,50,Dozen ,2.5,LOTCASH,"Monday, January 7, 2019",24,600
23,E036 ,Exercise ,Exercise Book Hardcover 120 pg ,100,50,Each ,0.56,ISS,"Monday, January 7, 2019",37,204.4
50,P030 ,Pen ,Pen Ballpoint Black ,100,50,Dozen ,2.5,RANDOM,"Monday, January 7, 2019",27,662.5
17,E030 ,Exercise ,Exercise Book 100 pg ,100,50,Each ,0.22,OMEGA,"Monday, January 7, 2019",30,66
66,P046 ,Pen ,Pencil B with Eraser End ,100,50,Dozen ,1.2,LOTCASH,"Monday, January 7, 2019",13,156
16,E021 ,Eraser ,Eraser soft ,50,20,Each ,0.3,FIEND,"Monday, January 7, 2019",14,42.6
66,P046 ,Pen ,Pencil B with Eraser End ,100,50,Dozen ,1.2,LOTCASH,"Monday, January 7, 2019",13,150
88,T025 ,Tparency ,Transparency Cover 3M ,500,400,Box ,1.4,FIEND,"Monday, January 7, 2019",68,952
2,C002 ,Clip ,Clips Double 2inch ,50,30,Dozen ,1.2,BANES,"Monday, January 7, 2019",27,324
66,P046 ,Pen ,Pencil B with Eraser End ,100,50,Dozen ,1.2,LOTCASH,"Monday, January 7, 2019",18,210
18,E031 ,Exercise ,Exercise Book 120 pg ,100,50,Each ,0.26,BANES,"Monday, January 7, 2019",10,26
46,P015 ,Pad ,Pad Postit Memo 2inchx4inch ,100,60,Packet ,6.2,ISS,"Monday, January 7, 2019",39,2418
16,E021 ,Eraser ,Eraser soft ,50,20,Each ,0.3,FIEND,"Monday, January 7, 2019",16,46.8
16,E021 ,Eraser ,Eraser soft ,50,20,Each ,0.3,FIEND,"Monday, January 7, 2019",5,15.6
45,P014 ,Pad ,Pad Postit Memo 2inchx4inch ,100,60,Packet ,6.2,APLHA,"Monday, January 7, 2019",53,3310.8
15,E020 ,Eraser ,Eraser hard ,50,20,Each ,0.4,LOTCASH,"Monday, January 7, 2019",7,26.4
26,F022 ,File ,File-Blue with Logo ,200,100,Each ,2.3,WOW,"Monday, January 7, 2019",67,1541
27,F023 ,File ,File-Brown wo Logo ,200,150,Each ,2.1,APLHA,"Monday, January 7, 2019",45,945
61,P041 ,Pen ,Pen Whiteboard Marker Red ,100,50,Box ,7.2,FANTASTIC,"Monday, January 7, 2019",50,3600
45,P014 ,Pad ,Pad Postit Memo 2inchx4inch ,100,60,Packet ,6.2,APLHA,"Monday, January 7, 2019",46,2827.2
85,T022 ,Tparency ,Transparency Green ,100,200,Box ,1.4,LOTCASH,"Monday, January 7, 2019",192,2688
19,E032 ,Exercise ,Exercise Book A4 Hardcover 100 pg ,100,50,Each ,0.21,WOW,"Monday, January 7, 2019",48,100.8
27,F023 ,File ,File-Brown wo Logo ,200,150,Each ,2.1,APLHA,"Monday, January 7, 2019",51,1071
48,P020 ,Paper ,Paper Photostat A3 ,500,500,Box ,13,APLHA,"Monday, January 7, 2019",65,8450
27,F023 ,File ,File-Brown wo Logo ,200,150,Each ,2.1,APLHA,"Monday, January 7, 2019",120,2520
33,F035 ,File ,Folder Plastic Yellow ,200,150,Each ,4,APLHA,"Monday, January 7, 2019",68,2700
88,T025 ,Tparency ,Transparency Cover 3M ,500,400,Box ,1.4,FIEND,"Monday, January 7, 2019",376,5264
83,T020 ,Tparency ,Transparency Blue ,100,200,Box ,1.4,FANTASTIC,"Monday, January 7, 2019",82,1148
86,T023 ,Tparency ,Transparency Red ,100,200,Box ,1.4,LOTCASH,"Monday, January 7, 2019",198,2772
87,T024 ,Tparency ,Transparency Reverse Blue ,100,200,Box ,1.4,FANTASTIC,"Monday, January 7, 2019",46,644
26,F022 ,File ,File-Blue with Logo ,200,100,Each ,2.3,WOW,"Monday, January 7, 2019",35,805
